Date,Price,Open,High,Low,Vol.,Change %
2017-07-21,46000,46300,46500,45850,465.10K,0.00%
2017-07-24,45700,46000,46150,45650,318.39K,-0.65%
2017-07-25,44000,43200,44500,43200,160.61K,-3.72%
2017-07-26,44200,44200,44300,43850,243.31K,0.45%
2017-07-27,45250,44650,45300,44350,588.24K,2.38%
2017-07-28,45300,45950,46000,45000,393.61K,0.11%
2017-07-31,44500,45300,45400,44500,300.08K,-1.77%
2017-08-01,43800,44250,44500,43500,340.23K,-1.57%
2017-08-02,43000,43800,43800,41400,986.99K,-1.83%
2017-08-03,44500,43000,44500,42500,442.73K,3.49%
2017-08-04,44000,44500,44500,43000,238.25K,-1.12%
2017-08-07,43800,43800,44250,43600,272.29K,-0.45%
2017-08-08,43750,43800,44000,43400,221.64K,-0.11%
2017-08-09,43450,43700,43700,42250,430.99K,-0.69%
2017-08-10,42800,42800,43400,42550,183.30K,-1.50%
2017-08-11,42900,42600,42900,42200,327.60K,0.23%
2017-08-14,42900,42500,42900,42400,455.45K,0.00%
2017-08-15,42200,42900,42900,41950,543.43K,-1.63%
2017-08-16,41700,42500,42500,41700,241.22K,-1.18%
2017-08-17,40900,41200,42000,40900,309.02K,-1.92%
2017-08-18,41000,40200,41000,39800,790.86K,0.24%
2017-08-21,41200,41000,41200,40900,132.90K,0.49%
2017-08-22,41300,41500,41500,40800,187.06K,0.24%
2017-08-23,40900,41300,41300,40900,157.93K,-0.97%
2017-08-24,40700,40900,41000,40700,177.13K,-0.49%
2017-08-25,40700,40800,42000,40050,171.36K,0.00%
2017-08-28,41400,40700,41600,40500,106.52K,1.72%
2017-08-29,41200,41500,41900,41200,232.06K,-0.48%
2017-08-30,41000,41600,41600,40000,388.01K,-0.49%
2017-08-31,40700,41000,41100,40350,143.31K,-0.73%
2017-09-01,41050,40700,41400,40700,193.36K,0.86%
2017-09-05,42500,41300,42700,41000,316.63K,3.53%
2017-09-06,42200,42850,42850,42200,272.36K,-0.71%
2017-09-07,42200,42350,42500,42050,158.23K,0.00%
2017-09-08,41950,42000,42200,41400,286.00K,-0.59%
2017-09-11,41450,41950,41950,41250,104.84K,-1.19%
2017-09-12,41400,41250,41450,40800,321.43K,-0.12%
2017-09-13,41500,41600,41700,40850,126.86K,0.24%
2017-09-14,41200,41700,41900,41200,97.14K,-0.72%
2017-09-15,41200,41350,41500,41200,213.35K,0.00%
2017-09-18,41700,41100,42150,41100,287.10K,1.21%
2017-09-19,42000,41700,42600,40900,421.13K,0.72%
2017-09-20,42000,42500,42500,42000,277.41K,0.00%
2017-09-21,42000,42000,42300,41600,222.37K,0.00%
2017-09-22,41700,42000,42000,41600,305.48K,-0.71%
2017-09-25,42100,41800,42500,41700,377.84K,0.96%
2017-09-26,42700,42100,42700,41800,446.72K,1.43%
2017-09-27,43200,42700,43400,42700,532.95K,1.17%
2017-09-28,42500,42900,43000,42000,505.98K,-1.62%
2017-09-29,42000,42000,42500,41900,223.98K,-1.18%
2017-10-02,41500,41800,41800,41000,514.76K,-1.19%
2017-10-03,40650,41500,41500,40300,617.07K,-2.05%
2017-10-04,40650,40650,40650,40200,322.53K,0.00%
2017-10-05,40500,40400,41500,40400,209.05K,-0.37%
2017-10-06,40600,40650,40800,40500,87.83K,0.25%
2017-10-09,40100,40500,41500,40100,295.14K,-1.23%
2017-10-10,39500,39700,40000,39500,405.27K,-1.50%
2017-10-11,39800,39800,40500,39500,263.53K,0.76%
2017-10-12,39250,39800,39800,39150,385.19K,-1.38%
2017-10-13,39100,39250,39250,38500,455.63K,-0.38%
2017-10-16,38600,38700,38850,38400,505.39K,-1.28%
2017-10-17,38250,38400,38700,37950,322.13K,-0.91%
2017-10-18,38200,38100,38200,37600,561.29K,-0.13%
2017-10-19,38650,38600,38950,38550,336.07K,1.18%
2017-10-20,38600,38650,38750,38000,243.13K,-0.13%
2017-10-23,38200,38000,38400,37800,362.93K,-1.04%
2017-10-24,38300,38000,38300,37800,128.92K,0.26%
2017-10-25,37500,38400,38400,37500,117.78K,-2.09%
2017-10-26,37000,37500,38000,36900,406.95K,-1.33%
2017-10-27,37000,36800,37250,35900,500.63K,0.00%
2017-10-30,37000,37300,37500,36800,403.92K,0.00%
2017-10-31,37050,37000,37300,36900,306.98K,0.14%
2017-11-01,36700,37050,37050,36500,435.91K,-0.94%
2017-11-02,37300,36500,37300,36400,319.06K,1.63%
2017-11-03,37300,37300,37900,37000,135.43K,0.00%
2017-11-06,37500,37300,37500,36900,264.96K,0.54%
2017-11-07,37200,37500,37500,36600,271.75K,-0.80%
2017-11-08,37100,36800,37200,36800,188.79K,-0.27%
2017-11-09,36800,36950,37000,36300,324.39K,-0.81%
2017-11-10,36800,36800,36800,36000,353.90K,0.00%
2017-11-13,36300,36350,36750,36200,415.34K,-1.36%
2017-11-14,36500,36300,37200,36300,295.97K,0.55%
2017-11-15,37550,36800,38000,36800,293.19K,2.88%
2017-11-16,38550,37900,38800,37900,366.08K,2.66%
2017-11-17,37800,38500,38650,37550,307.18K,-1.95%
2017-11-20,37200,37600,37800,37200,276.96K,-1.59%
2017-11-21,37150,37200,37750,36800,489.50K,-0.13%
2017-11-22,38000,37150,38000,36900,185.40K,2.29%
2017-11-23,38000,38000,38300,37500,272.56K,0.00%
2017-11-24,38400,38000,38400,37550,266.41K,1.05%
2017-11-27,38750,38700,39450,38700,457.72K,0.91%
2017-11-28,38350,38750,39300,38200,277.38K,-1.03%
2017-11-29,38250,38350,38950,37950,242.93K,-0.26%
2017-11-30,38500,38000,38600,37900,369.29K,0.65%
2017-12-01,38200,38100,38600,38000,242.26K,-0.78%
2017-12-04,39500,38200,39500,38200,403.51K,3.40%
2017-12-05,40300,40500,41400,40200,554.40K,2.03%
2017-12-06,40200,40300,40500,39000,259.79K,-0.25%
2017-12-07,40200,40200,40500,39600,190.27K,0.00%
2017-12-08,40200,40200,40200,39700,185.33K,0.00%
2017-12-11,39600,39800,40200,39600,222.19K,-1.49%
2017-12-12,38700,39400,39600,38050,224.17K,-2.27%
2017-12-13,39000,39400,39400,38500,132.34K,0.78%
2017-12-14,38950,39300,39300,38750,64.83K,-0.13%
2017-12-15,39000,38950,39050,38500,315.49K,0.13%
2017-12-18,38800,39300,39600,38450,751.26K,-0.51%
2017-12-19,38250,38500,38700,38250,363.76K,-1.42%
2017-12-20,38350,38300,38800,38300,259.43K,0.26%
2017-12-21,38350,38000,38650,38000,378.89K,0.00%
2017-12-22,38400,38400,38700,38350,267.14K,0.13%
2017-12-25,38250,38500,38800,38250,129.10K,-0.39%
2017-12-26,38800,38350,38800,38150,391.56K,1.44%
2017-12-27,38700,38800,39000,38350,343.68K,-0.26%
2017-12-28,39200,38700,39200,38300,520.47K,1.29%
2017-12-29,39500,39200,39500,38600,612.18K,0.77%
2018-01-02,42000,39900,42000,39500,1.24M,6.33%
2018-01-03,43800,42500,44000,42300,1.86M,4.29%
2018-01-04,44300,43200,44600,43200,1.12M,1.14%
2018-01-05,44300,44300,44400,43000,1.09M,0.00%
2018-01-08,44500,44000,44600,43600,548.98K,0.45%
2018-01-09,44300,44000,44700,43500,860.64K,-0.45%
2018-01-10,44300,44300,44500,43850,472.10K,0.00%
2018-01-11,43500,44500,44500,43400,672.59K,-1.81%
2018-01-12,43500,43300,43900,43000,506.59K,0.00%
2018-01-15,43650,43200,43650,43000,467.00K,0.34%
2018-01-16,43600,43300,43700,42000,497.62K,-0.11%
2018-01-17,43600,43200,45300,43000,1.27M,0.00%
2018-01-18,44400,43600,44500,43600,537.05K,1.83%
2018-01-19,45400,44500,45800,44500,1.12M,2.25%
2018-01-22,43750,43500,45400,43100,912.48K,-3.63%
2018-01-25,44000,43500,44700,43300,878.25K,0.57%
2018-01-26,44200,44000,44500,43400,482.24K,0.45%
2018-01-29,44500,44000,44750,43500,587.67K,0.68%
2018-01-30,44500,44300,44700,44000,583.46K,0.00%
2018-01-31,44500,44500,44700,43700,715.10K,0.00%
2018-02-01,44400,44600,44600,43600,567.03K,-0.22%
2018-02-02,44400,44000,44400,43600,386.93K,0.00%
2018-02-05,43000,43500,44400,42850,326.89K,-3.15%
2018-02-06,41000,40100,41100,40000,572.80K,-4.65%
2018-02-07,42600,43400,43400,40500,160.37K,3.90%
2018-02-08,42500,39650,42500,39650,162.21K,-0.23%
2018-02-09,42000,39600,42000,39550,174.28K,-1.18%
2018-02-12,42000,41800,42100,40800,165.35K,0.00%
2018-02-13,42000,42000,42000,41000,222.24K,0.00%
2018-02-21,42200,42000,42200,41400,170.53K,0.48%
2018-02-22,41000,41600,42000,41000,130.82K,-2.84%
2018-02-23,41500,41650,41650,40450,143.38K,1.22%
2018-02-26,41300,41500,42000,41000,180.58K,-0.48%
2018-02-27,43000,41800,43500,41800,519.88K,4.12%
2018-02-28,42800,42800,43000,42050,225.17K,-0.47%
2018-03-01,42400,42500,42500,41550,135.89K,-0.93%
2018-03-02,41000,42400,42400,41000,153.43K,-3.30%
2018-03-05,40000,40600,41000,39400,402.61K,-2.44%
2018-03-06,39900,39800,40450,39000,254.67K,-0.25%
2018-03-07,40000,39400,40500,39400,128.00K,0.25%
2018-03-08,39800,40500,40500,39550,158.12K,-0.50%
2018-03-09,39800,39900,40500,39500,211.88K,0.00%
2018-03-12,39900,40000,40300,39500,314.79K,0.25%
2018-03-13,40200,40500,40500,39600,122.43K,0.75%
2018-03-14,40300,40050,40600,39900,115.49K,0.25%
2018-03-15,40000,40150,40300,40000,112.43K,-0.74%
2018-03-16,40000,41000,41000,40000,386.14K,0.00%
2018-03-19,39500,40750,40750,39050,235.93K,-1.25%
2018-03-20,39000,39500,39800,39000,124.43K,-1.27%
2018-03-21,39000,39000,39600,38950,134.98K,0.00%
2018-03-22,39000,39000,39600,39000,84.43K,0.00%
2018-03-23,38500,39000,39000,38500,109.84K,-1.28%
2018-03-26,38700,38500,38900,38100,65.08K,0.52%
2018-03-27,38850,38200,39000,38200,82.62K,0.39%
2018-03-28,38550,39000,39000,38450,77.71K,-0.77%
2018-03-29,38000,38550,38600,38000,68.15K,-1.43%
2018-03-30,38300,38450,38450,37250,76.78K,0.79%
2018-04-02,38400,38000,38500,37700,167.12K,0.26%
2018-04-03,37800,38400,38400,37600,186.33K,-1.56%
2018-04-04,38650,37900,39900,37700,248.18K,2.25%
2018-04-05,39900,39050,40050,39000,204.30K,3.23%
2018-04-06,40300,40300,40500,39900,137.49K,1.00%
2018-04-09,40600,40800,41250,40600,296.82K,0.74%
2018-04-10,40000,40600,41050,39100,203.93K,-1.48%
2018-04-11,40000,40000,40400,39200,154.73K,0.00%
2018-04-12,40200,40000,40250,39300,168.27K,0.50%
2018-04-13,39600,40400,41000,39600,134.84K,-1.49%
2018-04-16,40600,39600,40900,39600,84.02K,2.53%
2018-04-17,40000,41000,41000,40000,100.03K,-1.48%
2018-04-18,39550,40000,40450,39000,188.09K,-1.13%
2018-04-19,36800,39700,39700,36800,273.98K,-6.95%
2018-04-20,37300,37600,38000,37100,136.98K,1.36%
2018-04-23,37300,37300,37700,36500,174.31K,0.00%
2018-04-24,36000,36000,37100,35700,287.75K,-3.49%
2018-04-26,35800,35300,36000,34700,469.03K,-0.56%
2018-04-27,36500,35800,36500,35400,101.57K,1.96%
2018-05-02,36000,36500,36600,35000,108.71K,-1.37%
2018-05-03,36000,35200,36000,34700,95.52K,0.00%
2018-05-04,35900,36000,36000,35100,92.36K,-0.28%
2018-05-07,36300,35900,36300,35100,83.07K,1.11%
2018-05-08,35500,35300,36400,35300,75.72K,-2.20%
2018-05-09,35900,35600,36000,35250,83.15K,1.13%
2018-05-10,35900,35350,35950,33400,124.50K,0.00%
2018-05-11,36000,35900,36000,34700,93.31K,0.28%
2018-05-14,36000,36000,36000,35200,81.61K,0.00%
2018-05-15,35950,36000,36000,35350,114.24K,-0.14%
2018-05-16,35950,35950,35950,35600,124.50K,0.00%
2018-05-17,35900,35900,35950,35300,73.40K,-0.14%
2018-05-18,35900,35900,35900,35300,91.26K,0.00%
2018-05-21,35550,35450,35900,35000,133.29K,-0.97%
2018-05-22,35400,34200,35400,34200,87.39K,-0.42%
2018-05-23,35000,35500,35500,33650,207.95K,-1.13%
2018-05-24,33900,35000,35000,33300,260.67K,-3.14%
2018-05-25,34400,33900,34700,33100,74.12K,1.47%
2018-05-28,33800,34000,34000,33000,145.56K,-1.74%
2018-05-29,34300,33800,34400,33000,122.90K,1.48%
2018-05-30,33850,34300,34300,33100,85.79K,-1.31%
2018-05-31,33850,33800,33900,33100,83.61K,0.00%
2018-06-01,34000,33250,34000,33250,148.62K,0.44%
2018-06-04,33900,34000,34000,33600,84.05K,-0.29%
2018-06-05,33800,33800,33950,33600,42.45K,-0.29%
2018-06-06,35500,33800,35900,33600,73.33K,5.03%
2018-06-07,34800,35500,35700,34800,53.47K,-1.97%
2018-06-08,34500,34800,34850,34100,30.34K,-0.86%
2018-06-11,34600,34500,34800,33900,88.78K,0.29%
2018-06-12,34100,34100,34450,33700,178.01K,-1.45%
2018-06-13,34100,33500,34400,33500,122.89K,0.00%
2018-06-14,34100,34000,34200,33900,117.29K,0.00%
2018-06-15,32500,34000,34350,32500,744.92K,-4.69%
2018-06-18,33100,33500,33900,32850,120.64K,1.85%
